1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.00,19.00,8.00,13.00,4.00,1.00,0.00,0.00
23.00,42.00,84.00,121.00,73.00,1.00,1.00,10.00
14.00,38.00,66.00,119.00,71.00,2.00,1.00,9.00
14.00,30.00,62.00,93.00,58.00,2.00,0.00,7.00
17.00,32.00,50.00,83.00,81.00,5.00,0.00,8.00
22.00,37.00,39.00,63.00,85.00,4.00,0.00,9.00
22.00,38.00,37.00,50.00,47.00,4.00,0.00,6.00
18.00,31.00,29.00,19.00,19.00,3.00,0.00,2.00
12.00,21.00,21.00,10.00,7.00,0.00,0.00,1.00
4.00,10.00,12.00,10.00,3.00,0.00,0.00,0.00
1.00,3.00,2.00,7.00,2.00,0.00,0.00,0.00
1.00,4.00,1.00,7.00,1.00,0.00,0.00,0.00
3.00,3.00,1.00,2.00,1.00,0.00,0.00,0.00
2.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00
2.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00
2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,7.00,9.00,9.00,14.00,1.00,1.00,1.00
3.00,1.00,5.00,2.00,9.00,0.00,0.00,1.00
1.00,1.00,3.00,6.00,8.00,2.00,0.00,0.00
0.00,2.00,2.00,6.00,7.00,0.00,1.00,0.00
17.00,36.00,29.00,37.00,11.00,0.00,0.00,2.00
24.00,43.00,63.00,99.00,22.00,1.00,1.00,8.00
22.00,40.00,61.00,85.00,38.00,1.00,0.00,6.00
20.00,38.00,51.00,62.00,52.00,2.00,1.00,5.00
21.00,38.00,38.00,78.00,38.00,1.00,0.00,4.00
21.00,35.00,34.00,51.00,43.00,3.00,0.00,5.00
18.00,32.00,22.00,14.00,22.00,1.00,0.00,3.00
13.00,24.00,19.00,8.00,9.00,1.00,0.00,1.00
9.00,17.00,14.00,9.00,4.00,0.00,0.00,0.00
9.00,14.00,4.00,1.00,2.00,0.00,0.00,0.00
7.00,10.00,2.00,3.00,0.00,0.00,0.00,0.00
4.00,8.00,1.00,5.00,1.00,0.00,0.00,0.00
1.00,5.00,1.00,2.00,1.00,0.00,0.00,0.00
1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,10.00,21.00,13.00,29.00,2.00,1.00,3.00
3.00,1.00,9.00,3.00,4.00,0.00,0.00,0.00
2.00,0.00,2.00,12.00,6.00,1.00,0.00,0.00
8.00,8.00,5.00,3.00,8.00,2.00,0.00,1.00
22.00,37.00,46.00,71.00,29.00,1.00,1.00,5.00
26.00,46.00,59.00,81.00,29.00,0.00,0.00,5.00
28.00,46.00,49.00,84.00,27.00,1.00,0.00,5.00
22.00,39.00,37.00,56.00,48.00,1.00,0.00,5.00
14.00,27.00,35.00,51.00,47.00,1.00,0.00,5.00
12.00,22.00,24.00,32.00,23.00,2.00,0.00,2.00
16.00,26.00,15.00,28.00,14.00,0.00,0.00,2.00
16.00,29.00,9.00,16.00,4.00,0.00,0.00,0.00
14.00,25.00,4.00,9.00,1.00,0.00,0.00,0.00
11.00,19.00,2.00,6.00,1.00,0.00,0.00,0.00
4.00,8.00,1.00,2.00,0.00,0.00,0.00,0.00
2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,6.00,9.00,16.00,31.00,3.00,2.00,4.00
4.00,1.00,4.00,2.00,4.00,0.00,0.00,0.00
2.00,0.00,3.00,5.00,11.00,0.00,0.00,1.00
6.00,11.00,2.00,6.00,6.00,1.00,1.00,0.00
25.00,43.00,54.00,63.00,23.00,1.00,1.00,5.00
14.00,34.00,70.00,85.00,45.00,1.00,1.00,6.00
10.00,25.00,55.00,77.00,65.00,1.00,0.00,6.00
16.00,27.00,35.00,63.00,52.00,0.00,0.00,5.00
15.00,29.00,54.00,34.00,52.00,3.00,0.00,6.00
12.00,25.00,36.00,39.00,32.00,3.00,0.00,3.00
14.00,21.00,23.00,7.00,18.00,2.00,0.00,2.00
12.00,20.00,15.00,7.00,14.00,1.00,0.00,2.00
8.00,14.00,7.00,3.00,2.00,0.00,0.00,0.00
4.00,8.00,2.00,3.00,2.00,0.00,0.00,0.00
3.00,5.00,2.00,3.00,1.00,0.00,0.00,0.00
0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00
1.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00
1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,5.00,18.00,8.00,15.00,2.00,1.00,1.00
3.00,1.00,3.00,3.00,3.00,0.00,0.00,0.00
1.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00
1.00,1.00,1.00,10.00,8.00,1.00,0.00,1.00
11.00,22.00,5.00,6.00,3.00,1.00,0.00,0.00
26.00,42.00,62.00,96.00,42.00,2.00,0.00,7.00
29.00,47.00,38.00,68.00,11.00,2.00,0.00,3.00
26.00,45.00,38.00,69.00,21.00,3.00,0.00,3.00
23.00,41.00,42.00,79.00,67.00,3.00,0.00,7.00
17.00,31.00,39.00,51.00,37.00,5.00,0.00,4.00
10.00,22.00,28.00,11.00,32.00,3.00,0.00,4.00
7.00,18.00,23.00,10.00,8.00,2.00,0.00,1.00
9.00,17.00,14.00,9.00,2.00,0.00,0.00,0.00
7.00,12.00,5.00,6.00,1.00,0.00,0.00,0.00
7.00,11.00,2.00,4.00,1.00,0.00,0.00,0.00
5.00,9.00,1.00,2.00,0.00,0.00,0.00,0.00
3.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00
1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.00,5.00,14.00,4.00,12.00,1.00,2.00,1.00
3.00,1.00,3.00,2.00,5.00,0.00,0.00,0.00
3.00,0.00,1.00,4.00,7.00,1.00,1.00,0.00
0.00,2.00,2.00,15.00,5.00,2.00,1.00,1.00
22.00,41.00,42.00,31.00,6.00,1.00,2.00,2.00
26.00,48.00,75.00,72.00,37.00,1.00,1.00,5.00
23.00,38.00,60.00,58.00,46.00,2.00,0.00,4.00
20.00,36.00,43.00,52.00,34.00,1.00,1.00,3.00
18.00,32.00,37.00,54.00,31.00,1.00,0.00,3.00
19.00,29.00,22.00,15.00,15.00,1.00,0.00,2.00
18.00,30.00,10.00,4.00,4.00,0.00,0.00,0.00
14.00,25.00,9.00,13.00,2.00,0.00,0.00,0.00
8.00,15.00,2.00,4.00,2.00,0.00,0.00,0.00
4.00,5.00,3.00,6.00,1.00,0.00,0.00,0.00
3.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00
3.00,5.00,1.00,2.00,0.00,0.00,0.00,0.00
5.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00
4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
21.00,37.00,68.00,83.00,45.00,1.00,1.00,6.00
16.00,38.00,49.00,53.00,30.00,0.00,0.00,4.00
11.00,26.00,49.00,49.00,28.00,0.00,0.00,3.00
11.00,23.00,32.00,49.00,42.00,1.00,0.00,4.00
17.00,25.00,16.00,29.00,31.00,1.00,0.00,3.00
15.00,26.00,20.00,20.00,14.00,2.00,0.00,2.00
11.00,21.00,8.00,5.00,5.00,0.00,0.00,0.00
7.00,12.00,4.00,6.00,2.00,0.00,0.00,0.00
2.00,7.00,1.00,2.00,1.00,0.00,0.00,0.00
3.00,7.00,0.00,2.00,1.00,0.00,0.00,0.00
5.00,5.00,1.00,1.00,0.00,0.00,0.00,0.00
4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00
2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,8.00,7.00,5.00,20.00,1.00,1.00,2.00
4.00,17.00,12.00,11.00,32.00,2.00,5.00,3.00
0.00,0.00,2.00,4.00,9.00,1.00,1.00,1.00
0.00,1.00,2.00,5.00,6.00,1.00,0.00,0.00
3.00,1.00,2.00,8.00,6.00,1.00,0.00,0.00
14.00,26.00,4.00,11.00,6.00,2.00,1.00,0.00
23.00,41.00,62.00,76.00,22.00,0.00,0.00,5.00
17.00,34.00,56.00,63.00,25.00,0.00,0.00,5.00
15.00,30.00,50.00,58.00,39.00,1.00,0.00,4.00
13.00,23.00,42.00,40.00,35.00,1.00,0.00,3.00
8.00,21.00,42.00,32.00,23.00,2.00,0.00,2.00
11.00,23.00,38.00,14.00,24.00,1.00,0.00,3.00
7.00,17.00,26.00,6.00,17.00,0.00,0.00,2.00
8.00,19.00,17.00,9.00,4.00,0.00,0.00,0.00
11.00,18.00,3.00,2.00,1.00,0.00,0.00,0.00
5.00,6.00,2.00,1.00,1.00,0.00,0.00,0.00
4.00,8.00,2.00,1.00,0.00,0.00,0.00,0.00
1.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15.00,14.00,38.00,26.00,31.00,2.00,5.00,4.00
4.00,2.00,6.00,4.00,6.00,2.00,1.00,0.00
0.00,2.00,4.00,7.00,7.00,1.00,0.00,0.00
3.00,2.00,3.00,10.00,12.00,2.00,1.00,1.00
14.00,31.00,12.00,19.00,12.00,3.00,0.00,1.00
30.00,54.00,93.00,128.00,53.00,3.00,1.00,12.00
34.00,56.00,73.00,128.00,50.00,3.00,1.00,13.00
31.00,53.00,54.00,128.00,39.00,2.00,1.00,12.00
31.00,52.00,77.00,126.00,78.00,2.00,1.00,9.00
24.00,44.00,53.00,86.00,67.00,3.00,0.00,7.00
12.00,26.00,42.00,28.00,51.00,2.00,0.00,6.00
15.00,32.00,40.00,16.00,21.00,1.00,0.00,2.00
14.00,33.00,40.00,8.00,10.00,1.00,0.00,1.00
6.00,22.00,16.00,9.00,2.00,0.00,0.00,0.00
13.00,32.00,7.00,5.00,2.00,0.00,0.00,0.00
7.00,17.00,5.00,4.00,0.00,0.00,0.00,0.00
5.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00
6.00,8.00,1.00,1.00,0.00,0.00,0.00,0.00
3.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,3.00,28.00,6.00,11.00,1.00,1.00,1.00
2.00,1.00,3.00,3.00,4.00,0.00,0.00,0.00
1.00,1.00,3.00,7.00,3.00,0.00,0.00,0.00
2.00,1.00,2.00,9.00,2.00,3.00,1.00,0.00
29.00,50.00,102.00,92.00,15.00,1.00,0.00,5.00
31.00,53.00,120.00,128.00,46.00,1.00,2.00,14.00
22.00,45.00,106.00,128.00,43.00,2.00,1.00,11.00
20.00,39.00,73.00,95.00,27.00,2.00,1.00,5.00
17.00,35.00,66.00,57.00,26.00,1.00,0.00,3.00
17.00,33.00,53.00,55.00,25.00,1.00,0.00,3.00
20.00,34.00,29.00,22.00,28.00,1.00,0.00,3.00
16.00,31.00,20.00,7.00,8.00,1.00,0.00,1.00
14.00,23.00,16.00,5.00,2.00,0.00,0.00,0.00
6.00,15.00,9.00,8.00,1.00,0.00,0.00,0.00
3.00,5.00,2.00,3.00,0.00,0.00,0.00,0.00
4.00,6.00,1.00,1.00,0.00,0.00,0.00,0.00
2.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.00,10.00,14.00,13.00,13.00,2.00,1.00,1.00
4.00,2.00,2.00,3.00,10.00,3.00,1.00,1.00
2.00,0.00,2.00,3.00,4.00,1.00,1.00,0.00
1.00,1.00,3.00,13.00,6.00,3.00,0.00,1.00
3.00,11.00,2.00,8.00,7.00,4.00,1.00,1.00
24.00,46.00,88.00,108.00,45.00,1.00,1.00,7.00
26.00,41.00,74.00,72.00,33.00,0.00,0.00,4.00
20.00,37.00,57.00,74.00,41.00,0.00,0.00,4.00
20.00,31.00,47.00,46.00,49.00,2.00,1.00,5.00
16.00,28.00,44.00,25.00,36.00,1.00,0.00,4.00
16.00,28.00,34.00,11.00,15.00,2.00,0.00,2.00
15.00,26.00,28.00,4.00,12.00,1.00,0.00,1.00
11.00,21.00,13.00,3.00,2.00,0.00,0.00,0.00
8.00,14.00,2.00,4.00,0.00,0.00,0.00,0.00
9.00,15.00,1.00,2.00,0.00,0.00,0.00,0.00
6.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00
4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
